version_scope,pattern,target_rate_hz,run,gateway_released,outcome,reason,e2e_latency_ms,validation_to_gate_ms,achieved_rate_hz,goodput_ips
readset,unrelated,0,6,1,EXECUTE,published_after_gate_recheck,13.627856969833374,4.03596181422472,0.0,64.1777338851134
readset,unrelated,0,7,1,EXECUTE,published_after_gate_recheck,14.125310815870762,4.003049805760384,0.0,64.1777338851134
readset,unrelated,0,8,1,EXECUTE,published_after_gate_recheck,13.559198938310146,3.695683553814888,0.0,64.1777338851134
readset,unrelated,0,9,1,EXECUTE,published_after_gate_recheck,13.692748732864857,4.00272011756897,0.0,64.1777338851134
readset,unrelated,0,10,1,EXECUTE,published_after_gate_recheck,16.62147417664528,4.6734376810491085,0.0,64.1777338851134
readset,unrelated,0,11,1,EXECUTE,published_after_gate_recheck,14.51572310179472,4.395145922899246,0.0,64.1777338851134
readset,unrelated,0,12,1,EXECUTE,published_after_gate_recheck,13.407723978161812,4.147761967033148,0.0,64.1777338851134
readset,unrelated,0,13,1,EXECUTE,published_after_gate_recheck,16.361286398023367,4.913016688078642,0.0,64.1777338851134
readset,unrelated,0,14,1,EXECUTE,published_after_gate_recheck,14.539909083396196,4.195771180093288,0.0,64.1777338851134
readset,unrelated,0,15,1,EXECUTE,published_after_gate_recheck,16.61435980349779,4.757346119731665,0.0,64.1777338851134
readset,unrelated,0,16,1,EXECUTE,published_after_gate_recheck,14.657879713922739,4.168150015175343,0.0,64.1777338851134
readset,unrelated,0,17,1,EXECUTE,published_after_gate_recheck,14.72106808796525,3.8900580257177353,0.0,64.1777338851134
readset,unrelated,0,18,1,EXECUTE,published_after_gate_recheck,14.37440887093544,3.98516608402133,0.0,64.1777338851134
readset,unrelated,0,19,1,EXECUTE,published_after_gate_recheck,16.350326128304005,4.3876017443835735,0.0,64.1777338851134
readset,unrelated,0,20,1,EXECUTE,published_after_gate_recheck,14.242039993405342,4.082198720425367,0.0,64.1777338851134
readset,unrelated,0,21,1,EXECUTE,published_after_gate_recheck,14.903711155056953,3.9815600030124187,0.0,64.1777338851134
